-66.3369903,-33.3019696,206
-66.3369903,-33.3019696,207
-66.3369903,-33.3019696,208
-66.3369903,-33.3019696,209
-65.462277,-33.6740913,210
-66.3369903,-33.3019696,211
-66.3369903,-33.3019696,212
-66.3369903,-33.3019696,213
-66.3369903,-33.3019696,214
-66.3369903,-33.3019696,215
-66.3369903,-33.3019696,216
-66.3369903,-33.3019696,217
-66.3369903,-33.3019696,218
-66.3369903,-33.3019696,219
-66.3369903,-33.3019696,220
-66.3369903,-33.3019696,221
-66.3369903,-33.3019696,222
-66.3369903,-33.3019696,223
-66.3369903,-33.3019696,224
-66.3369903,-33.3019696,225
-65.462277,-33.6740913,226
-66.3369903,-33.3019696,227
-65.462277,-33.6740913,228
-66.3369903,-33.3019696,229
-65.2914654,-32.7312315,230
-65.2538787,-34.7575247,231
-66.3369903,-33.3019696,232
-66.3369903,-33.3019696,233
-66.3369903,-33.3019696,234
-66.3369903,-33.3019696,235
-66.3369903,-33.3019696,236
-66.3369903,-33.3019696,237
-66.3369903,-33.3019696,238
-66.3369903,-33.3019696,239
-66.3369903,-33.3019696,241
-65.462277,-33.6740913,242
-66.3369903,-33.3019696,243
-65.462277,-33.6740913,244
-66.3369903,-33.3019696,245
-66.3369903,-33.3019696,246
-66.3369903,-33.3019696,247
-66.3369903,-33.3019696,248
-68.8442956,-32.8897294,249
-66.3369903,-33.3019696,250
-68.8442956,-32.8897294,252
-66.3369903,-33.3019696,253
-66.3369903,-33.3019696,254
-68.8442956,-32.8897294,255
-64.183319,-31.4173391,256
-68.8442956,-32.8897294,257
-68.0592568,-38.9549296,687
-68.330514,-34.6126025,688
-68.8442956,-32.8897294,690
-68.330514,-34.6126025,692
-69.0154258,-33.5812925,708
-69.0154258,-33.5812925,709
-68.8658611,-32.8664494,716
-68.8442956,-32.8897294,718
-68.8442956,-32.8897294,719
-68.330514,-34.6126025,720
-68.8658611,-32.8664494,728
-68.330514,-34.6126025,729
-69.0154258,-33.5812925,731
-68.330514,-34.6126025,736
-68.8658611,-32.8664494,738
-68.8658611,-32.8664494,739
-68.8658611,-32.8664494,740
-69.0154258,-33.5812925,744
-69.0154258,-33.5812925,745
-68.330514,-34.6126025,749
-68.8658611,-32.8664494,750
-68.330514,-34.6126025,753
-68.8658611,-32.8664494,756
-67.4751361,-45.8626547,761
-68.330514,-34.6126025,762
-64.183319,-31.4173391,778
-67.6963461,-34.9776218,785
-68.330514,-34.6126025,796
-69.0154258,-33.5812925,805
-68.8658611,-32.8664494,810
