-64.2595062,-27.7877148,1
-64.2595062,-27.7877148,2
-64.2595062,-27.7877148,11
-64.2595062,-27.7877148,13
-64.2595062,-27.7877148,15
-64.2595062,-27.7877148,17
-64.2595062,-27.7877148,26
-64.2595062,-27.7877148,28
-64.2434402,-27.7357077,38
-64.2595062,-27.7877148,40
-64.2595062,-27.7877148,42
-64.2595062,-27.7877148,43
-64.2595062,-27.7877148,59
-62.2690808,-28.8880064,63
-61.7901846,-26.9522113,68
-64.2595062,-27.7877148,70
-64.2434402,-27.7357077,76
-64.2595062,-27.7877148,86
-64.2595062,-27.7877148,89
-64.2595062,-27.7877148,91
-65.7790753,-28.4688963,103
-65.7790753,-28.4688963,133
-66.8558795,-29.4127411,181
-66.8558795,-29.4127411,184
-66.8558795,-29.4127411,186
-66.8558795,-29.4127411,190
-66.3128488,-30.3596283,193
-67.4953596,-29.165001,205
-58.2922593386008,-32.48898475,264
-58.2922593386008,-32.48898475,265
-58.437076,-34.6075616,271
-58.2922593386008,-32.48898475,290
-58.2922593386008,-32.48898475,292
-58.2922593386008,-32.48898475,311
-60.7019561,-31.6186951,336
-59.3738243831636,-32.69737025,346
-58.2922593386008,-32.48898475,350
-58.2922593386008,-32.48898475,351
-58.2922593386008,-32.48898475,352
-58.2922593386008,-32.48898475,371
-58.2922593386008,-32.48898475,376
-58.2922593386008,-32.48898475,422
-65.842706,-22.6481431,430
-64.3796774,-36.6738394,444
-62.9946592,-40.8085638,445
-65.4372286,-36.2163499,447
-57.58695,-37.9433996,451
-64.3796774,-36.6738394,455
-65.842706,-22.6481431,460
-65.842706,-22.6481431,467
-58.1744976,-26.1852983,1073
-58.1744976,-26.1852983,1077
-58.1744976,-26.1852983,1078
-58.1744976,-26.1852983,1079
-58.1744976,-26.1852983,1081
-58.1744976,-26.1852983,1082
-58.1744976,-26.1852983,1085
-58.1744976,-26.1852983,1088
-61.3959389,-24.0404601,1090
-58.2449982,-25.1310174,1091
-58.1744976,-26.1852983,1098
-58.1744976,-26.1852983,1102
-57.7125898,-25.2900303,1109
-58.1744976,-26.1852983,1112
-59.1064419,-25.7281876,1117
-58.1744976,-26.1852983,1118
-58.1744976,-26.1852983,1120
-58.1744976,-26.1852983,1129
-58.1744976,-26.1852983,1132
-58.1744976,-26.1852983,1135
-58.1744976,-26.1852983,1139
-55.894295,-27.3664824,1154
-55.7549174,-27.9139657,1161
-55.894295,-27.3664824,1187
-55.894295,-27.3664824,1196
-62.266245,-38.7182364,1374
-63.6817724,-31.9133731,1398
-58.437076,-34.6075616,1597
-58.437076,-34.6075616,1605
-67.7297851,-49.3069531,1610
-57.6294418,-30.2496832,1630
-57.9665847,-30.6192351,1643
-55.894295,-27.3664824,1659
-55.894295,-27.3664824,1675
-56.0239577271718,-28.0465887,1689
-57.6294418,-30.2496832,1700
-58.6082715,-29.3407733,1730
-56.0239577271718,-28.0465887,1787
-56.0239577271718,-28.0465887,1788
-57.6294418,-30.2496832,1801
-56.0239577271718,-28.0465887,1826
-57.6294418,-30.2496832,1828
-60.9461678,-34.5934412,1834
-58.7898326,-34.6396556,1843
-60.7336808,-34.1977548,1848
-58.7217533853255,-34.57385545,1849
-60.1029947,-34.0672039,1851
-59.1152598,-34.5661734,1855
-58.7321695,-34.6604988,1864
-59.7272372,-34.8525032,1870
-60.9461678,-34.5934412,1874
-60.9461678,-34.5934412,1883
-60.8842325,-35.4444122,1887
-59.024227,-34.095774,1893
-59.024227,-34.095774,1894
-60.489771,-35.1155766,1897
-60.254559,-34.2917396,1900
-60.8842325,-35.4444122,1913
-59.6664626,-33.6812399,1921
-59.2779545,-35.0058641,1948
-59.2779545,-35.0058641,1964
-60.800835,-37.5445478,1969
-61.3650016,-35.6232368,1971
-61.899055,-35.8104933,1972
-58.717273,-34.7152819,1975
-58.717273,-34.7152819,1979
-59.1356957,-37.3282887,1987
-62.4197892,-35.3916961,1992
-59.1356957,-37.3282887,1999
-62.9590524,-36.7515347,2000
-61.899055,-35.8104933,2005
-57.859794,-38.2474724,2012
-59.8051032,-37.6745105,2014
-61.7139204,-36.301954,2015
-59.8051032,-37.6745105,2019
-59.1356957,-37.3282887,2020
-59.1356957,-37.3282887,2026
-59.1356957,-37.3282887,2027
-61.899055,-35.8104933,2042
-60.2753897,-38.3770869,2055
-57.6021392,-37.9762661,2057
-62.266245,-38.7182364,2059
-62.6934238,-38.829028,2061
-62.266245,-38.7182364,2064
-60.2753897,-38.3770869,2066
-62.266245,-38.7182364,2074
-62.266245,-38.7182364,2077
-63.2351916,-38.1715798,2085
-62.266245,-38.7182364,2094
-62.9803149,-40.7982107,2096
-62.266245,-38.7182364,2107
-61.9324723,-37.4598256,2110
-62.266245,-38.7182364,2128
-60.2753897,-38.3770869,2162
-62.266245,-38.7182364,2168
-62.9803149,-40.7982107,2182
-61.7932352,-38.1385145,2199
-57.6021392,-37.9762661,2223
-57.5482703,-37.9977225,2240
-57.5482703,-37.9977225,2242
-57.5482703,-37.9977225,2247
-57.5482703,-37.9977225,2250
-58.713164,-38.5547921,2252
-58.2556252,-37.8464122,2264
-56.6775662,-36.7213329,2269
-57.5482703,-37.9977225,2271
-57.5482703,-37.9977225,2274
-57.5482703,-37.9977225,2290
-58.2556252,-37.8464122,2306
-57.9537638,-34.9206797,2313
-58.0117828,-34.8811236,2333
-57.9714229,-34.8983953,2361
-62.4197892,-35.3916961,2365
-57.9537638,-34.9206797,2371
-58.0117828,-34.8811236,2379
-57.9537638,-34.9206797,2386
-58.0117828,-34.8811236,2394
-58.0117828,-34.8811236,2409
-58.0138252,-35.5786869,2423
-61.7139204,-36.301954,2424
-57.5177029,-35.0805371,2433
-58.0873132,-34.8510614,2436
-57.9714229,-34.8983953,2439
-57.9537638,-34.9206797,2455
-57.9932801,-34.8834597,2465
-57.9932801,-34.8834597,2468
-57.9714229,-34.8983953,2480
-57.9537638,-34.9206797,2487
-57.9537638,-34.9206797,2492
-59.8226754,-34.3760585,2510
-58.0138252,-35.5786869,2532
-57.5177029,-35.0805371,2554
-57.8961672,-35.0009419,2559
-58.0873132,-34.8510614,2583
-58.1411256,-36.0041337,2610
-58.268868,-34.7303025,2664
-58.3628061,-34.6648394,2709
-58.3953235,-34.7033363,2732
-58.4660274,-34.8197713,2743
-58.3885508,-34.7973853,2762
-58.3969321,-34.7758001,2786
-58.4098884,-34.6700111,2787
-58.6217416,-34.6510527,2798
-58.6217416,-34.6510527,2799
-58.5426528,-34.633603,2800
-58.6671441,-34.6583293,2810
-58.5607837,-34.6774186,2812
-58.6480318,-34.769249,2820
-58.6217416,-34.6510527,2845
-58.5298812,-34.6867073,2854
-58.5939502,-34.6730997,2857
-58.5622869,-34.6481661,2865
-58.6425128,-34.6555638,2867
-58.8377737,-34.7823325,2878
-58.5352931,-34.7158432,2885
-58.6217416,-34.6510527,2887
-58.6480318,-34.769249,2888
-58.5939502,-34.6730997,2890
-58.592438,-34.5849898,2897
-58.6671441,-34.6583293,2898
-58.5077841,-34.6989737,2899
-58.6425128,-34.6555638,2922
-58.437076,-34.6075616,2923
-58.6217416,-34.6510527,2931
-58.5214487,-34.5663618,2957
-58.437076,-34.6075616,2976
-58.437076,-34.6075616,2987
-58.437076,-34.6075616,2992
-58.5755352,-34.5328691,2993
-58.5805124,-34.5817375,2996
-58.5564925,-34.5483812,2997
-62.2467652956911,-38.7146173,3005
-59.1237657,-34.3740382,3008
-58.9141609,-34.4570918,3010
-58.7157491,-34.540349,3022
-62.2467652956911,-38.7146173,3026
-58.5661311,-34.607366,3029
-58.4901197,-34.5110708,3061
-58.8727168,-34.4192388,3064
-58.4901197,-34.5110708,3096
-58.437076,-34.6075616,3099
-58.437076,-34.6075616,3101
-58.5036282,-34.5244484,3136
-58.5343404,-34.4635418,3141
